GeoType,GeoName,TotalPop,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,affectweather,affectweatherOppose,worried,worriedOppose,harmplants,harmplantsOppose,futuregen,futuregenOppose,devharm,devharmOppose,harmUS,harmUSOppose,personal,personalOppose,timing,timingOppose,fundrenewables,fundrenewablesOppose,regulate,regulateOppose,CO2limits,CO2limitsOppose,reducetax,reducetaxOppose,supportRPS,supportRPSOppose,rebates,rebatesOppose,drillANWR,drillANWROppose,drilloffshore,drilloffshoreOppose,teachGW,teachGWOppose,corporations,corporationsOppose,citizens,citizensOppose,congress,congressOppose,governor,governorOppose,localofficials,localofficialsOppose,prienv,prienvOppose,discuss,discussOppose,mediaweekly,mediaweeklyOppose
County,"Bullock County, Alabama",7333,73.924,6.529,56.726,32.677,48.908,18.105,64.022,4.116,64.653,35.238,70.156,11.873,67.56,12.377,64.063,14.593,63.4,18.352,49.132,31.841,59.086,40.914,83.777,13.123,77.589,18.829,74.872,23.124,72.45,23.768,65.307,32.679,81.393,15.377,28.785,67.428,47.926,48.05,85.075,14.425,68.17,9.793,65.871,9.976,67.647,10.19,64.506,9.01,64.95,9.416,73.644,22.524,30.205,69.646,14.488,83.638
County,"Butler County, Alabama",13949,65.761,13.13,50.475,38.045,39.8,27.898,55.708,6.099,54.519,45.447,63.464,19.4,61.491,19.561,55.876,23.464,54.685,28.392,39.644,43.194,48.631,51.369,81.696,15.493,74.611,22.075,66.131,31.655,65.36,30.639,59.887,38.455,79.665,17.125,35.977,59.957,57.78,38.737,77.758,21.643,62.299,12.916,59.246,13.727,57.564,16.85,55.78,13.676,56.742,13.771,68.561,27.817,27.253,72.663,15.952,82.413
County,"Calhoun County, Alabama",78661,61.088,19.256,49.085,37.953,37.738,32.896,52.412,7.489,50.561,49.374,60.57,24.418,59.265,24.547,52.739,29.561,50.784,35.284,34.702,51.423,43.739,56.261,80.7,16.444,72.817,23.669,62.384,35.713,59.238,36.72,57.867,40.497,78.237,18.773,38.091,57.866,59.191,37.84,73.224,26.385,60.578,14.521,57.278,15.737,54.562,21.155,51.105,17.303,51.435,17.256,65.434,31.141,28.53,71.42,18.243,80.288
County,"Chambers County, Alabama",23854,64.403,14.28,48.89,39.427,39.303,29.133,54.105,6.476,52.856,47.124,62.173,20.506,59.965,21.237,54.404,25.266,52.763,30.333,37.941,45.048,46.976,53.024,80.657,16.806,74.448,22.292,65.471,32.269,63.844,31.974,59.313,39.05,79.405,17.435,37.215,58.823,58.326,38.341,76.547,22.771,62.425,13.142,58.76,14.352,56.607,16.902,54.659,14.33,55.54,14.608,67.563,28.756,26.378,73.579,15.514,82.825
County,"Cherokee County, Alabama",18694,56.16,24.064,44.867,41.289,33.432,37.803,47.491,8.793,45.682,54.207,56.92,29.807,55.465,30.301,48.556,35.255,47.237,40.533,31.975,56.103,39.259,60.741,79.033,17.709,69.284,27.699,56.353,41.814,56.081,40.641,52.096,46.249,75.928,20.909,42.172,52.938,65.008,31.915,68.867,30.9,57.59,16.428,54.394,17.816,49.815,25.093,46.057,20.458,46.767,19.857,62.367,34.191,26.528,73.342,18.899,79.86
County,"Chilton County, Alabama",29747,56.407,22.941,45.861,39.974,34.411,35.177,48.013,8.123,46.502,53.454,57.993,28.472,56.555,29.098,50.247,33.064,49.181,37.903,33.655,53.589,40.324,59.676,79.325,17.349,69.813,27.16,58.082,40.094,56.649,39.748,53.356,44.838,76.696,20.114,39.704,55.125,63.837,32.951,70.024,29.753,57.39,15.527,53.848,16.972,50.453,22.667,47.869,18.709,48.461,18.409,63.398,33.204,26.733,73.143,18.112,80.717
County,"Choctaw County, Alabama",9461,65.696,13.108,50.755,37.577,40.329,27.489,55.637,6.084,54.968,44.974,63.627,19.184,61.73,19.421,56.131,23.472,54.705,28.484,39.773,43.335,48.91,51.09,81.664,15.508,75.004,21.694,66.727,31.087,65.337,30.579,60.21,37.995,79.645,17.173,35.243,60.59,56.685,39.824,77.933,21.506,63.413,12.586,60.066,13.516,59.043,15.898,56.468,13.453,56.943,13.708,68.425,27.876,27.53,72.401,15.673,82.719
County,"Clarke County, Alabama",17022,64.957,12.596,49.795,38.044,38.829,26.796,54.144,5.777,55.216,44.752,63.52,18.872,61.75,18.845,56.574,22.288,55.671,26.961,40.259,42.09,48.972,51.028,81.286,15.903,74.248,22.538,64.301,33.425,64.055,31.323,59.605,38.698,79.674,17.07,34.628,61.432,57.625,38.725,78.645,20.909,63.669,12.256,59.936,12.95,58.651,15.978,55.706,13.267,57.01,12.908,69.31,26.867,26.758,73.137,14.791,83.618
County,"Clay County, Alabama",9446,56.306,21.93,44.408,42.488,32.645,36.056,47.606,8.394,45.971,53.93,56.754,27.892,55.044,28.4,48.556,33.245,47.52,38.199,32.787,53.09,40.096,59.904,78.754,18.143,69.8,26.889,57.239,40.597,56.694,39.562,53.144,45.086,76.094,20.561,42.539,52.695,64.178,32.602,69.181,30.306,57.168,16.23,54.006,17.754,49.87,23.178,47.452,19.185,48.67,18.728,62.854,33.576,25.128,74.75,17.031,81.651
County,"Cleburne County, Alabama",10366,55.617,24.385,47.086,37.418,36.443,34.712,44.307,8.602,46.063,53.845,57.194,29.455,57.444,29.504,49.659,34.843,47.244,40.948,30.794,57.003,39.141,60.858,78.93,17.837,70.909,26.647,59.96,38.7,53.836,42.628,54.683,43.13,75.578,21.675,35.114,59.616,60.092,36.964,67.571,32.374,58.468,15.346,54.601,17.131,51.666,22.994,49.207,19.528,46.769,20.646,62.082,34.372,27.918,72.032,17.823,81.197
County,"Coffee County, Alabama",34614,59.447,21.464,46.245,39.936,35.705,35.839,48.606,8.112,47.145,52.88,59.091,27.62,57.751,28.323,51.662,31.8,49.358,37.938,33.322,53.719,41.312,58.688,79.276,17.911,70.213,26.985,59.413,38.81,56.3,39.846,55.659,42.77,76.743,20.378,39.28,55.975,62.712,34.38,70.493,29.124,60.159,15.292,56.887,16.79,52.944,23.181,50.456,18.457,49.744,18.574,64.192,32.667,27.907,72.044,18.747,79.93
County,"Colbert County, Alabama",38271,60.677,19.19,47.543,40.038,36.862,34.181,49.618,7.726,49.349,50.645,60.056,24.866,59.613,24.276,52.042,29.935,49.238,36.627,34.097,52.085,42.187,57.813,80.871,16.847,73.169,24.022,59.479,38.408,58.492,37.214,57.169,41.5,79.214,17.844,39.776,56.79,62.23,35.048,72.331,27.227,62.516,14.387,57.108,15.855,54.806,20.524,51.084,17.411,51.297,17.091,65.403,31.102,26.751,73.235,16.596,81.919
County,"Conecuh County, Alabama",8808,62.173,13.924,47.649,41.454,35.829,29.937,54.03,6.444,51.844,48.18,60.43,20.384,58.121,20.338,52.926,24.386,51.76,29.173,37.893,42.872,46.47,53.53,80.509,17.306,74.28,22.285,63.814,33.443,64.371,31.094,59.467,39.064,79.592,17.061,40.622,55.797,61.107,35.495,76.457,22.61,61.067,13.459,57.251,14.725,56.188,16.777,54.347,14.202,56.391,14.076,67.566,28.579,23.633,76.304,13.653,84.565
County,"Coosa County, Alabama",7907,62.615,15.299,48.873,38.647,37.997,28.957,52.739,6.601,52.717,47.17,61.761,21.425,59.873,21.849,54.19,25.782,53.38,30.502,38.167,45.802,46.483,53.517,80.647,16.162,72.798,23.82,63.564,34.271,62.365,33.64,57.36,40.754,78.079,18.579,36.545,58.899,58.759,37.626,75.893,23.7,61.577,13.527,58.458,14.415,56.336,17.959,53.305,15.091,54.18,14.957,66.939,29.278,26.961,72.9,16.257,82.275
County,"Covington County, Alabama",26493,57.58,22.306,45.662,40.076,35.311,35.645,46.455,8.37,47.048,52.841,57.492,27.786,56.473,27.746,49.56,33.597,47.731,39.28,31.974,54.757,39.463,60.538,79.446,17.602,70.883,26.365,57.505,40.828,54.637,41.488,54.085,44.141,75.773,21.291,38.947,55.939,63.414,33.63,68.971,30.811,58.807,15.51,55.031,17.121,51.422,22.977,48.161,19.18,47.994,19.038,63.021,33.529,26.819,73.116,17.261,81.627
County,"Crenshaw County, Alabama",9552,61.15,17.446,48.174,38.962,37.139,31.2,51.135,7.105,50.872,49.029,60.83,23.529,59.169,23.966,53.083,28.211,52.043,33.224,36.447,48.94,44.478,55.522,80.407,16.308,72.051,24.738,61.505,36.514,60.301,35.812,56.078,42.07,77.671,19.077,37.183,58.052,60.172,36.377,73.738,25.93,60.906,14.228,57.709,15.173,54.662,19.772,51.43,16.374,52.103,16.128,65.818,30.569,27.369,72.492,17.131,81.518
County,"Cullman County, Alabama",56323,51.425,27.144,43.084,42.112,32.375,38.147,44.442,9.348,42.045,57.979,54.816,33.008,53.16,34.541,46.561,39.006,45.397,43.586,29.436,59.029,36.7,63.3,77.687,19.252,67.668,29.566,54.716,43.576,52.244,44.01,51.871,46.515,75.998,20.925,42.994,52.066,65.485,31.633,66.186,33.532,55.122,17.819,52.276,19.072,47.559,28.378,45.978,21.411,45.954,21.327,61.216,35.517,25.313,74.584,18.931,79.873
County,"Dale County, Alabama",33363,59.409,20.686,47.039,39.726,35.979,34.526,48.852,7.932,48.541,51.399,58.649,27.392,57.726,27.312,51.272,31.97,49.067,37.593,33.542,52.938,41.487,58.513,80.302,16.997,71.687,25.435,59.915,38.226,56.942,38.266,55.461,42.874,77.771,19.238,39.074,56.531,60.692,36.339,70.275,29.226,59.766,14.991,56.011,16.758,53.168,21.265,50.733,17.882,50.459,18.396,64.345,32.349,27.678,72.299,17.436,81.237
County,"Dallas County, Alabama",27038,71.68,7.927,55.118,34.598,44.906,21.791,62.163,4.579,62.018,37.963,68.26,13.588,66.425,13.211,62.026,16.288,60.547,20.821,46.546,34.297,56.35,43.65,83.345,14.125,77.841,18.789,73.485,24.274,72.663,23.398,65.61,32.694,82.159,14.729,31.088,64.858,50.47,46.008,84.061,15.324,66.772,10.544,63.782,10.887,64.767,11.485,62.709,9.984,63.737,10.303,72.866,23.428,28.615,71.335,14.086,83.995
County,"DeKalb County, Alabama",47440,57.467,23.393,46.39,39.71,34.38,35.134,47.196,8.714,46.834,53.035,57.093,28.415,56.225,28.664,49.139,33.974,47.449,39.491,32.233,55.004,40.145,59.855,78.589,17.683,69.828,26.659,58.155,39.99,54.696,40.778,52.836,44.679,75.828,20.602,41.175,53.85,61.731,34.326,68.753,31.027,57.675,16.497,55.195,18.12,52.318,23.701,48.386,20.215,47.764,20.257,62.262,34.296,27.286,72.628,17.554,81.265
County,"Elmore County, Alabama",54950,59.115,20.639,47.142,40.291,36.355,34.309,49.299,7.866,48.329,51.628,59.176,26.806,57.734,27.084,51.416,31.54,49.613,36.952,33.792,52.832,41.625,58.375,79.541,17.641,71.512,25.521,58.845,39.236,58.409,37.97,55.513,42.979,77.597,19.395,39.773,56.09,62.483,34.519,70.644,28.881,59.097,15.138,56.017,16.434,52.151,21.873,49.935,17.712,50.636,17.553,64.637,32.129,27.514,72.424,18.112,80.555
County,"Escambia County, Alabama",25762,58.086,17.87,46.594,41.179,33.451,33.418,48.888,7.459,48.44,51.521,58.258,24.217,56.199,24.966,50.803,28.792,49.223,34.088,35.064,48.158,42.738,57.262,79.702,17.871,72.343,24.42,59.883,37.753,60.002,35.921,55.544,42.884,77.526,19.293,41.696,54.379,62.228,34.637,72.488,26.75,58.599,15.162,54.866,16.625,52.664,20.557,50.601,16.941,51.988,16.869,64.877,31.526,24.096,75.838,14.971,83.454
County,"Etowah County, Alabama",71696,58.639,20.22,46.27,40.45,38.029,34.688,49.92,7.913,48.157,51.842,59.351,25.148,58.39,25.016,51.423,30.955,49.479,36.87,33.597,52.597,41.79,58.21,80.925,16.284,72.556,24.55,60.506,37.652,58.319,37.967,56.008,42.413,77.749,19.31,39.067,56.803,61.183,36,71.98,27.687,60.575,14.929,57.125,16.445,53.636,21.577,50.226,18.087,50.122,18.157,64.488,32.106,27.416,72.535,18.248,80.396
County,"Fayette County, Alabama",11816,56.682,21.606,45.505,40.869,33.771,35.763,46.09,8.292,46.488,53.424,57.355,28.289,56.21,28.654,49.473,33.333,48.022,38.626,32.575,54.102,39.928,60.072,79.345,17.516,70.158,26.915,57.947,40.244,55.831,40.496,54.056,44.14,76.34,20.547,39.615,55.131,63.22,33.655,68.952,30.721,57.987,15.685,54.62,17.168,50.879,22.702,48.606,18.996,48.465,18.872,62.967,33.504,26.099,73.796,17.54,81.295
County,"Franklin County, Alabama",20928,58.383,20.758,47.94,38.855,36.124,33.402,48.941,7.945,49.057,50.839,59.491,26.942,58.275,27.458,51.606,32.044,50.335,37.171,34.328,53.318,41.681,58.319,79.896,16.586,71.311,25.569,60.386,37.815,57.969,38.473,54.245,43.744,76.688,20.144,37.974,57.001,61.208,35.455,71.593,28.319,60.042,15.224,56.991,16.373,52.283,22.714,48.881,18.367,48.997,18.472,64.072,32.501,27.78,72.076,18.653,80.169
County,"Geneva County, Alabama",18805,56.653,22.584,45.112,41,33.577,35.986,46.749,8.498,45.718,54.18,57.295,28.317,55.454,29.785,49.226,33.714,47.986,39.159,32.438,54.357,40.086,59.914,79.028,17.51,69.468,27.422,56.957,41.252,55.339,41.143,52.112,46.008,75.561,21.189,40.463,54.293,63.845,32.895,68.713,31.051,58.011,16.236,54.855,17.637,50.818,23.669,47.523,19.727,47.746,19.381,62.452,34.044,26.348,73.515,18.066,80.817
County,"Greene County, Alabama",5965,71.445,6.516,53.157,36.299,42.342,20.01,60.588,4.149,62.258,37.718,68.069,12.209,65.612,12.31,62.171,14.316,61.887,17.872,48.015,30.679,57.006,42.995,82.619,14.773,77.121,19.302,69.728,27.655,70.649,24.483,63.971,34.255,81.831,14.736,31.385,65.089,52.765,43.03,84.598,14.832,67.296,10.032,63.895,10.403,64.958,10.643,62.731,9.169,64.893,8.906,73.678,22.446,26.507,73.377,11.395,86.837
County,"Hale County, Alabama",10229,66.594,10.199,50.637,37.245,37.376,24.86,52.593,4.917,58.373,41.719,64.313,16.908,64.63,15.063,59.176,18.057,57.687,22.685,42.22,37.274,49.872,50.131,80.636,17.757,76.073,21.073,61.516,35.653,63.825,29.834,62.014,36.671,82.188,14.675,32.998,64.697,57.202,39.293,81.653,17.956,66.248,10.541,60.604,11.195,60.468,13.924,57.997,11.38,60.083,10.408,72.613,23.427,24.878,75.08,10.839,87.528
County,"Henry County, Alabama",12221,60.478,17.789,46.652,40.86,35.95,32.595,51.298,7.337,49.741,50.174,59.849,24.12,57.889,24.486,52.007,28.887,50.823,33.933,35.83,49.073,43.804,56.196,80.237,16.806,71.574,25.118,60.577,37.272,59.795,36.241,55.981,42.394,77.702,19.028,39.801,55.777,61.468,35.201,73.092,26.378,59.927,14.625,56.776,15.842,53.509,20.216,50.862,16.76,52.133,16.407,65.49,31.02,26.499,73.403,17.072,81.487
County,"Houston County, Alabama",70773,60.809,19.346,46.957,40.167,36.37,33.755,49.386,7.849,48.708,51.231,58.937,25.324,58.012,25.177,51.493,30.361,49.003,36.671,33.444,52.183,42.057,57.943,80.045,17.497,71.768,25.368,60.749,37.397,58.526,37.85,56.368,42.081,77.402,19.724,39.29,56.675,61.703,35.417,72.01,27.491,58.689,14.918,55.25,16.637,52.388,21.652,50.583,17.778,50.529,17.954,64.544,32.192,27.092,72.911,17.041,81.589
County,"Jackson County, Alabama",37119,53.913,23.485,43.137,42.931,29.79,37.906,42.692,8.38,45.373,54.611,55.075,29.117,55.81,28.193,48.531,33.125,47.285,38.535,30.806,54.827,36.87,63.132,78.407,18.996,69.032,28.3,51.012,46.898,52.105,42.83,52.627,45.932,77.197,19.577,42.031,53.818,67.213,29.781,68.542,31.334,58.297,15.775,53.508,17.026,47.76,24.651,44.926,20.051,46.711,18.142,63.71,32.523,23.584,76.282,15.089,83.663
County,"Jefferson County, Alabama",446097,66.52,11.66,53.48,37.21,45.899,25.143,58.473,5.602,57.036,43.195,66.603,19.141,64.671,19.199,59.29,22.264,57.31,28.156,39.962,44.346,51.678,48.323,82.93,14.345,77.145,19.368,71.446,26.897,68.403,27.816,62.274,35.76,81.203,16.518,32.416,64.504,57.52,39.384,80.332,19.371,65.054,11.672,62.97,12.183,60.276,15.447,58.05,12.776,59.452,12.714,71.185,25.553,30.678,69.387,17.588,80.473
County,"Lamar County, Alabama",9998,54.906,22.506,43.754,41.887,31.646,35.727,44.491,8.179,45.858,54.077,56.716,28.537,55.908,28.462,49.249,32.773,48.49,37.738,32.403,53.876,39.038,60.963,78.396,18.377,68.781,28.269,53.14,44.909,53.416,42.15,51.752,46.508,76.078,20.563,40.417,54.836,65.041,31.657,69.374,30.567,58.285,15.713,54.422,16.835,49.468,24.26,46.076,19.469,47.501,18.046,63.536,32.754,25.386,74.455,16.335,82.564
County,"Lauderdale County, Alabama",63148,60.598,21.105,49.592,37.031,37.899,34.883,48.855,8.01,49.538,50.41,60.169,25.972,59.809,26.142,51.96,31.967,48.69,38.65,33.007,54.495,40.811,59.189,80.485,16.58,72.41,24.567,61.479,36.242,56.528,38.559,57.967,39.947,78.437,18.521,37.249,58.551,60.264,36.172,70.311,28.239,61.702,14.35,57.994,16.035,53.877,21.845,50.918,18.107,49.681,18.649,64.68,31.985,27.725,72.292,17.96,80.709
County,"Lawrence County, Alabama",23427,56.961,20.666,45.564,41.743,32.954,35.451,47.729,7.893,47.536,52.426,58.226,26.586,56.684,26.696,50.306,31.407,49.1,36.496,34.151,51.741,41.315,58.685,79.447,17.519,70.894,25.88,58.285,39.452,58.779,37.206,54.192,44.127,77.257,19.412,41.395,54.116,63.814,32.94,71.072,28.421,57.74,15.624,54.304,16.794,50.323,22.297,47.748,18.416,49.416,17.796,64.299,31.982,25.16,74.695,16.475,82.058
County,"Lee County, Alabama",90099,67.619,15.197,52.662,35.58,45.235,29.583,56.418,6.817,54.848,45.119,64.264,22.367,63.849,21.804,57.083,26.915,53.508,33.687,36.736,50.567,46.722,53.278,83.319,14.273,75.409,21.913,67.02,31.37,62.682,33.691,62.01,36.651,80.964,16.347,34.377,62.144,55.818,41.568,75.667,23.943,65.786,12.682,62.001,13.927,59.871,18.009,55.422,15.305,54.369,15.841,68.014,28.908,31.308,68.707,19.562,78.869
County,"Limestone County, Alabama",62036,55.773,21.718,47.185,40.689,33.848,36.831,47.942,8.118,48.022,51.969,58.039,28.267,57.019,28.148,50.764,32.508,48.818,38.119,33.044,53.637,40.297,59.703,78.649,18.904,70.004,27.265,57.684,40.303,56.455,39.456,54.284,44.41,76.613,20.604,40.797,55.763,61.669,34.703,70.146,29.414,57.294,15.466,54.063,16.807,50.107,23.43,48.52,18.532,49.373,18.088,64.471,32.216,25.589,74.342,17.845,80.795
County,"Lowndes County, Alabama",7165,71.095,7.197,53.528,34.528,41.943,19.864,58.675,4.183,62.125,37.909,67.904,12.834,67.058,12.316,62.64,14.625,61.517,18.643,46.759,32.207,55.567,44.435,82.486,15.306,77.474,19.49,68.834,28.845,68.029,26.618,63.814,34.532,82.252,14.609,28.955,67.781,51.744,44.509,84.451,15.149,68.918,9.536,64.444,9.997,66.227,11.035,63.327,9.424,64.137,9.133,74.08,21.991,26.783,73.151,11.13,87.24
County,"Macon County, Alabama",12425,74.782,5.614,57.649,32.841,49.36,18.131,65.607,3.915,65.643,34.29,71.388,10.763,68.808,11.154,65.236,13.405,64.569,17.172,50.367,30.472,59.941,40.06,84.301,12.799,78.981,17.525,74.921,22.992,74.668,21.457,65.681,32.47,82.72,14.114,28.43,67.74,48.691,47.326,86.064,13.485,69.81,9.545,66.5,9.738,68.541,9.728,65.383,8.335,66.361,8.575,74.538,21.962,30.45,69.456,13.849,84.279
County,"Madison County, Alabama",236871,65.924,16.345,54.863,35.672,44.824,31.463,57.821,6.982,55.137,44.369,64.526,22.244,62.792,23.579,56.006,28.381,52.927,34.51,35.517,50.95,45.726,54.274,83.349,14.201,76.321,20.745,67.315,30.961,61.548,34.14,60.001,38.5,81.188,15.728,36.218,59.944,52.779,44.471,76.142,23.442,63.172,13.302,60.836,14.152,58.926,19.016,55.271,15.527,54.928,16.087,68.138,28.933,32.016,68.064,20.107,78.268
County,"Marengo County, Alabama",13679,68.681,10.892,50.777,38.333,40.854,25.947,58.991,5.558,56.574,43.424,64.969,17.035,62.51,17.215,57.736,20.857,56.558,25.788,41.829,40.199,51.434,48.566,82.699,14.615,75.986,20.618,68.265,29.446,68.109,27.883,61.252,37.183,80.861,15.894,35.476,60.637,56.994,39.407,80.088,19.275,65.046,11.922,61.858,12.642,61.374,14.334,57.921,12.239,59.397,12.247,70.098,26.263,27.213,72.7,15.621,82.532
County,"Marion County, Alabama",21538,55.807,23.858,45.031,41.057,34.831,37.13,46.915,8.923,44.724,55.187,56.582,30.065,55.667,30.443,48.141,35.697,46.652,41.299,31.061,57.086,38.694,61.306,79.386,17.409,69.607,27.553,57.186,41.217,54.87,41.924,52.506,45.714,75.929,21.002,40.788,54.075,63.641,33.415,67.342,32.511,58.732,16.4,54.339,18.031,50.327,24.154,46.639,20.379,46.279,20.297,61.751,34.835,26.791,73.115,18.409,80.509
County,"Marshall County, Alabama",63366,57.697,23.43,47.189,39.097,36.626,35.442,47.242,8.51,48.071,51.789,58.696,28.655,58.578,28.002,50.893,33.878,48.58,39.882,32.999,55.74,39.935,60.065,80.068,16.736,70.555,26.638,59.571,38.884,57.175,40.025,54.149,43.975,76.691,20.343,38.688,56.393,60.702,36.427,70.132,29.827,60.361,15.723,57.142,17.105,53.385,22.478,49.803,19.48,47.998,19.771,62.942,33.811,28.543,71.371,19.057,79.926
County,"Mobile County, Alabama",274893,62.724,15.502,50.44,37.557,40.36,30.034,53.081,6.346,52.736,47.423,62.979,22.869,61.006,22.757,56.123,25.711,54.143,30.854,37.343,46.824,47.175,52.825,82.739,14.144,76.685,20.21,64.693,32.795,62.97,31.987,59.123,39.512,80.54,16.438,34.673,61.712,58.731,37.809,75.542,23.996,61.173,12.487,56.584,13.63,50.464,20.271,51.531,14.02,54.168,14.23,68.8,27.76,29.396,70.612,16.551,81.916
County,"Monroe County, Alabama",14893,62.495,14.552,48.563,39.211,37.898,29.56,52.606,6.53,51.928,48.086,61.073,20.889,59.582,20.492,53.745,25.01,51.536,30.582,36.896,44.736,46.264,53.736,80.068,17.82,74.94,22.033,65.529,32.222,63.337,32.409,60.414,37.975,79.362,17.612,36.772,59.471,58.563,38.287,75.885,23.315,61.144,13.092,57.082,14.638,56.39,16.753,55.7,14.368,55.753,14.963,67.264,29.048,25.497,74.516,14.227,84.146
County,"Montgomery County, Alabama",150072,73.329,9.138,56.901,32.764,48.088,22.907,64.169,4.941,61.736,38.315,69.02,15.079,67.498,14.842,62.548,18.406,60.1,23.739,43.737,39.994,55.686,44.314,83.68,14.128,77.941,19.101,73.192,24.778,71.806,24.38,64.35,34.418,82.04,15.309,31.811,65.382,49.857,47.34,83.39,16.08,66.775,10.542,62.72,11.193,62.306,14.357,60.537,10.627,61.729,11.231,72.839,23.891,30.91,69.082,17.1,80.899
County,"Morgan County, Alabama",82033,58.91,21.512,46.543,39.807,36.884,34.965,48.434,8.232,48.811,51.108,58.709,27.173,58.336,26.874,51.176,32.446,48.218,39.053,32.437,54.516,40.497,59.503,79.863,17.597,72.095,25.166,60.54,37.689,56.384,39.69,55.64,42.74,77.621,19.553,38.872,56.884,61.363,35.831,70.526,29.144,61.359,14.975,56.417,16.775,52.752,23.188,49.307,18.826,49.028,19.096,64.02,32.747,27.197,72.787,18.092,80.497
County,"Perry County, Alabama",5941,71.999,7.563,54.405,36.057,44.335,21.465,62.739,4.52,62.082,37.845,68.131,13.31,65.266,13.623,61.237,16.337,60.561,20.265,46.792,33.69,56.548,43.452,83.324,14.033,77.589,18.823,72.072,25.491,72.376,23.553,64.491,33.875,81.935,14.786,32.632,63.921,52.256,43.917,83.831,15.493,66.806,10.464,63.899,10.915,64.657,11.331,62.183,9.839,63.796,9.988,72.911,23.35,27.765,72.14,13.941,84.077
County,"Pickens County, Alabama",14084,65.893,12.965,50.281,38.624,39.045,28.032,56.068,6.018,55.615,44.285,63.786,18.944,61.361,19.363,56.359,23.198,55.642,27.932,40.429,42.909,48.601,51.4,82.243,14.678,74.087,22.517,66.32,31.589,64.959,31.024,59.923,38.326,79.67,17.036,35.784,59.771,58.354,37.985,77.68,21.823,61.59,12.658,60.64,13.326,57.718,16.712,54.816,13.74,56.793,13.405,68.67,27.669,27.514,72.351,16.589,81.827
County,"Pike County, Alabama",19618,64.796,14.38,50.73,36.672,41.058,28.582,53.849,6.43,54.139,45.812,62.864,20.644,61.808,20.469,55.894,24.861,53.457,30.574,37.981,45.819,47.394,52.606,81.295,16.216,74.51,22.494,66.035,31.94,62.605,33.165,60.507,37.837,79.425,17.606,34.485,61.635,56.122,40.766,76.323,23.128,63.215,12.745,59.37,14.027,58.338,16.993,55.927,14.378,55.453,14.964,67.955,28.575,28.482,71.507,16.3,82.159
